N,P,K,temperature,humidity,ph,rainfall,label,latitude,longitude
37.66861819958904,70.53899508901584,40.34286192644112,30.2489031850998,68.9723579223348,6.633859123769003,92.39627518239,blackgram,14.4644,75.9217
20.649474467567128,46.60101560097048,60.68787257108484,30.71849661559803,58.62158941128632,7.49049679726796,38.419920199915815,mothbeans,29.1492,75.7217
96.62037883085914,48.42987231460559,50.77349979119212,23.87978914625669,82.65422704270574,6.070388944686891,219.66382120720385,rice,10.78575,79.144828
96.59989067430168,49.10041688235543,46.73745428072564,26.38926684980972,85.62883415507476,6.439247154161338,201.94586689555936,rice,23.232513,87.863419
24.79151381037819,68.23649107551235,82.64754893207275,17.90951762805125,40.97852644055544,6.410854548844148,58.886916520279385,chickpea,18.5204,73.8567
16.76312656964089,139.6228050184797,220.3727242665569,12.695779754337012,86.23553302817986,7.178486249136545,99.1051189871783,grapes,16.1776,75.7005
23.981974068379103,53.194619399473474,60.17220325617026,29.69089557350475,60.185795031788906,7.30608491419452,46.02678369840877,mothbeans,19.1526,77.3244
134.5277402743314,62.93837836292509,102.55286029497628,24.210635445215058,83.66463273364519,7.06727455035564,71.64958916437675,cotton,16.3067,80.4365
92.30992317265328,69.99005054929826,30.345815406021035,29.87287431115503,64.53470123948276,7.02704570418438,82.66823454790782,maize,25.4167,86.1333
28.88968407440003,140.32385262362084,143.72227091689174,38.7707770775833,40.83147199128035,6.942975224812127,76.62564104518835,pomegranate,16.1776,75.7005
103.1572828709012,46.93525255255399,55.166448016725134,25.54186676915941,84.46323080632388,6.453379304342417,194.2283920891512,rice,16.9294,82.2218
25.78664610684212,51.62061597187313,23.502094148925256,26.582737571193,79.34795123675391,6.784503378689227,74.5217052910497,mungbean,14.681887,77.600594
24.6397362922664,50.07296273721612,25.528253344973525,32.080036318008155,57.58379638733316,6.518017220948667,116.46473351093006,mango,16.9902,73.312
22.09883232269944,14.334882434594844,47.10984410716729,28.81272168374803,75.97800308455942,6.474447490452228,178.53429597798382,coconut,17.6868,83.2185
28.86467097696713,51.66714344371295,25.47688143433475,30.37192175791283,78.87971492955539,6.8133717014029385,58.86039414581279,mungbean,25.5941,85.1376
25.40127278403689,67.91094258470011,82.87464490794252,21.58854174229348,41.710284733657645,6.931273946712,59.30148572595799,chickpea,26.4499,74.6399
33.604389859228455,128.60362823138703,217.9608083441418,23.15791092000811,86.07790655903108,6.270716210467249,146.31115567406624,apple,31.9597,77.10997
22.56510660291847,50.75561416164866,28.12814084556458,29.07818363847645,79.23965959773446,6.895573712772074,72.72879398865159,mungbean,16.21,77.357
32.51113873701511,71.27052794960926,84.29917584694249,21.121968918783264,39.538480053387424,6.443925440927659,53.25813952261645,chickpea,29.1492,75.7217
27.235550115916134,15.154035245565394,45.67641254276159,28.2939851839517,74.48459348727879,6.48738637825246,155.3266593364936,coconut,15.4909,73.8278
82.74607753453267,36.95421366936027,45.68356038219913,32.43147564772078,77.02510934265273,7.225222197400921,134.1177290129218,jute,21.4858,86.9319
134.2228629704967,62.32674845752053,122.38103094734868,24.695166017618256,89.55993359897248,7.108548888291131,69.75094802022737,cotton,22.3039,70.8022
27.385611303051974,83.60588909224276,22.812968010947657,21.03678331717675,23.050422206124644,6.564468086781534,100.90980425185968,kidneybeans,24.5854,73.7125
27.223146476664137,63.05130091853387,38.16819908468155,27.9221560561365,65.91110539648899,7.289808558642222,100.18135850823133,pigeonpeas,26.238947,73.024309
32.83359777472518,51.392269174131336,30.35814791446964,30.64561913438832,78.30796370614551,6.913969476642261,85.7915465401413,mungbean,26.912434,75.787271
22.421705407786867,142.31235370845394,238.2041197929755,13.156626774097848,86.1546920171682,6.90543109054509,98.8888748272573,grapes,14.681887,77.600594
93.72217941681149,65.38002695706206,41.79585330815456,22.851761616148146,65.56453608012026,6.396571375773755,98.146232310855,maize,25.35,74.635
24.30214820307516,48.67601561284671,56.32576753181382,29.789634678169627,57.71674424853599,7.338917237140807,41.27718264129393,mothbeans,23.2156,72.6369
30.85917513380917,55.86079808172792,41.11392139081632,27.89649396745017,62.73048110530653,6.856602498203416,98.79591699867534,pigeonpeas,21.5222,70.4579
28.49936911716196,70.00175986285532,82.00402249643038,17.593575306444098,32.34606348954254,6.6123657876271045,44.82739645071534,chickpea,27.8974,78.088
78.7906316721987,74.90884123366595,78.66535738727357,25.11761561189605,76.21005999871555,6.709814367623804,73.36791273681503,papaya,10.5276,76.2144
109.5557376159028,70.6849547585334,60.38102917686416,27.50150292196368,91.59221446857325,6.684740766953816,36.47597684079418,muskmelon,26.238947,73.024309
96.7230372412873,97.90983795100752,54.10647760275201,25.50977292239909,84.91207481999872,6.608913163658624,70.68906133120971,watermelon,30.4033,74.0341
32.64496240184071,64.17156008920607,84.34780080959385,17.229180019940543,43.44182068113886,7.031676284206895,45.90861308154001,chickpea,22.718,71.6576
69.93732575066075,69.03360647346715,75.70871550166818,23.840363270822944,74.54477976046792,6.7248873213017895,86.59848258373164,papaya,12.9165,79.1325
32.02748730561656,55.60956026684472,42.58675971281159,27.331855320715515,65.61891190661741,6.755535801564053,97.47896779671544,pigeonpeas,17.329731,76.834295
16.58260304754189,50.38313923919711,27.37888108599128,32.49558552318389,60.76364943882126,6.392277444765838,118.1361441581418,mango,16.5062,80.648
89.30455052270732,28.30769076606636,45.53009321339573,27.19655452717036,77.19349908641748,6.511229427966043,146.74486587005063,jute,22.5958,88.2636
41.01747708843784,71.95797233268671,44.7139576277703,30.745656561781622,71.24691473052447,6.42524286057869,92.3855495377374,blackgram,25.4358,81.8463
75.00449468857398,77.52468589582276,74.12873842859561,23.07046816653039,75.85586894875789,6.820370760044908,76.25111530389334,papaya,27.4728,94.9115
29.881195059008387,64.61622728031497,83.88246451485723,18.775680705336583,37.299158543285394,6.800142299307736,64.57197791190596,chickpea,23.52511,77.805268
25.16149646005719,13.486410085653883,42.88899657597628,29.31837424479705,74.61015335759184,7.465722000749828,169.41263999670096,coconut,8.8932,76.6141
107.60715595215322,72.65287937447076,62.181293780202544,27.741592645031385,93.5966728497654,6.410202527025435,34.06471241763169,muskmelon,19.0941,74.7496
41.03015814344218,67.81437426846185,39.21429585047777,28.43422793002336,75.29811229391024,6.450924040401994,104.52755545126185,blackgram,24.7958,85.0008
36.58043964676841,70.20777116539708,40.35723305086532,28.20247876439234,72.06176367523997,6.566552933619855,93.6039339501808,blackgram,19.8762,75.3433
40.26039245078672,71.33411951842258,40.672176350430846,28.28337954203844,72.61519805408288,6.321051890180375,90.81082542900825,blackgram,8.71391,77.75665
76.50413380065068,80.08699849841244,74.7049380079554,23.75462781190421,74.32068442556718,6.398080699660274,79.71914713966294,papaya,14.2325,76.3966
110.88840549992732,24.568401942054145,72.39686904712595,20.486165268277965,73.08908306048757,6.388806741655612,170.3322323851696,coffee,13.315258,75.775402
38.49669902905907,51.7700869829807,30.49625601305897,31.969279527365245,83.35913513203157,6.845124440764734,82.90677580393017,mungbean,26.4297,79.954
33.22608674675068,53.31260738176813,34.5797146173715,28.579355389876493,78.68841402673003,6.805409036107051,71.04851520746696,mungbean,22.0856,79.5273
97.37017288638656,70.9351515278019,42.129100740097286,22.332988536962205,70.44477177433699,6.463413651745328,105.04392442065055,maize,15.8281,78.0373
30.72227706321429,48.98883310840955,29.27044582754792,31.27707162506752,74.89951570046026,7.024199179046156,59.8242827558792,mungbean,14.681887,77.600594
100.20500554895798,71.09380925848659,39.288523763565976,28.478360985983223,65.4955581906737,6.66572850722049,89.77662227431767,maize,15.4589,75.0078
20.484577790318696,47.14382711624067,26.246486796963165,29.572765536045846,76.15488060377466,6.832973963315961,59.505526902832855,mungbean,25.5941,85.1376
99.15557315101556,98.16294586653125,55.26855601151664,25.07127878522639,85.33036221286804,6.554209916371597,71.48547903592639,watermelon,29.5337,75.0276
71.38874537429561,71.91024502782909,74.39710437374441,24.034680433626413,75.21195653199048,6.593038684479717,70.91759176408895,papaya,19.076,72.8777
17.541752168168877,23.17433531102108,16.319515144453604,19.084144321009465,78.3489098708346,6.678319576294984,116.5064302983914,orange,21.146633,79.08886
94.10761709199244,50.51241701981843,50.19402906148667,24.64257425542344,85.59631226724714,6.390196131592059,252.0762810793819,rice,20.4625,85.8828
104.20534140492738,24.40258968448888,74.66678346146931,23.109623828439464,71.54954409247767,6.506863252824823,175.13675215793307,coffee,11.614,76.0839
22.898111733976,62.56069072210579,40.71798835152096,28.33884575978306,77.31559426609081,6.652647843416902,130.87044974641665,pigeonpeas,19.1526,77.3244
17.89520990838939,64.14468599062387,34.09343403202712,19.44199502092583,34.02026295602679,6.608323722986237,45.00148838402448,lentil,23.2599,77.4126
16.37196254775718,148.53500986451894,145.8364198064238,38.46322840111721,40.42895517736225,6.894858932842135,78.60293928500283,pomegranate,15.8281,78.0373
89.8304642767816,31.867602978929845,43.37903129376527,30.462368518728905,73.71171094305564,7.024268826603157,135.54600163219243,jute,22.8963,88.2461
109.8911469875323,25.107158130979304,76.57810243607696,19.88102916494539,73.58942168081224,6.706103290357163,165.37355258118703,coffee,11.0168,76.9558
40.41159936388198,69.58571407612521,39.29538590060677,31.24435227433693,73.31394454196767,6.879304237941273,81.47775357002676,blackgram,14.4674,78.8241
27.861728015923493,71.43974181557981,82.66803175075894,21.25715221635596,43.96304457158215,6.9270759618002655,57.92873506284653,chickpea,18.5204,73.8567
86.44915020935356,25.94687394008033,49.18060291096314,28.860232994422606,71.95747981835882,7.014260854791342,143.04170053607726,jute,23.400886,88.501384
31.00597299939822,72.55360092794896,84.0897774129477,19.83307653920008,39.32108749941011,6.530504353310859,48.109330383001165,chickpea,26.4499,74.6399
96.45725732574384,99.35639308664464,63.50106517425452,25.194499437955187,86.32723336624805,6.499729713839437,68.22831884885238,watermelon,26.7855,79.0144
89.13452866844382,65.21905735989554,39.50999332790504,27.249051272521456,72.3684100053045,6.610627053748042,77.1699503403487,maize,22.0574,78.9382
70.47752605081155,82.6605090973441,81.21547098415482,23.87692600370864,73.07047846009789,6.585122591601213,63.16879674376112,papaya,14.681887,77.600594
111.28742021368194,24.398825832584045,74.63385492496026,23.998024050112008,73.84777523139537,6.629181568624274,185.113227992032,coffee,9.879,76.9766
40.02927884966049,69.20772227679672,40.2553635681722,29.14706073676283,67.23812623570247,6.840362985089122,91.553249991994,blackgram,14.4644,75.9217
24.41810703031693,45.3106166350082,61.95301400388217,28.88602488671032,53.96183202018953,7.304633510602736,46.72981192397312,mothbeans,28.0229,73.3119
74.91202970932622,82.80127995106842,80.8382949773094,24.08230503744609,73.18414431954425,6.260903189849275,73.47629951300921,papaya,10.5276,76.2144
21.11684783970724,51.88263035302549,24.64651721679929,31.7229373425454,58.87374074842064,6.500743874054134,111.79582292405986,mango,12.2958,76.6394
61.7429511928442,79.36439804511545,80.04619985487986,23.710176687917205,72.50800402116141,6.501344459901856,72.42933736141276,papaya,12.9165,79.1325
134.76955338264986,68.05548857298155,97.03987183002916,24.61215680695555,83.50187698187112,5.816931388686438,70.6407974426292,cotton,11.0168,76.9558
29.937637478513675,68.70493848970371,83.74704239995337,21.579210770204764,37.42374110725464,6.851763071781134,46.90286054548928,chickpea,29.1492,75.7217
111.8148662317582,66.35168546388368,59.53241471483191,27.22040347330578,92.71331428868233,6.313458292963226,41.259737272565786,muskmelon,15.8281,78.0373
31.637358884706654,58.80656873417672,39.53534266445589,28.49310210114978,62.726609781231765,7.219717054142111,106.09020786494013,pigeonpeas,14.681887,77.600594
29.58659537536668,46.452599977275504,29.96718397116539,27.1858246865525,74.69988144382532,6.81181854137948,80.03158766898245,mungbean,16.21,77.357
14.61629367277839,23.149816937159017,8.929618148036203,19.81955606738873,79.86354303801527,6.890918413567539,109.1044070749168,orange,19.997454,73.789803
48.62636324510228,66.00091578303262,42.32973228360263,29.31699792701077,74.45839677631008,6.254918408128125,77.37230224301436,blackgram,25.4358,81.8463
24.5035763080438,52.953970628615984,59.79120140890922,29.70260288209408,56.76439373590885,7.589145846456995,38.66431614803891,mothbeans,26.238947,73.024309
22.35677453203595,66.94904307077006,26.640294348572645,19.433734987254127,40.77202491389364,6.946601552998954,45.33711428925442,lentil,23.232513,87.863419
83.9902696562349,25.833247814707985,51.01900396916592,30.91906089695924,76.20970191339799,6.837323193088552,147.2888485163809,jute,25.536,87.5779
107.0369173031341,24.13881815095019,74.6341223625881,23.060029318978547,74.32056570239011,6.3626897815628185,166.484866232411,coffee,13.0072,76.103
149.6007341337945,62.34948609589543,89.4914843204774,24.79924645751725,85.94289750742325,6.913142541447952,77.21912797033853,cotton,16.83,75.715
27.46943900410433,86.54195730176932,25.006159453079743,21.6857717256806,23.06505523478603,6.37625262791027,85.14694164632132,kidneybeans,13.0072,76.103
17.40635071389095,63.90603381091282,34.99365877829261,18.63974168495326,35.1498179830315,6.825490225042941,45.43827064360939,lentil,20.4625,85.8828
114.51151215873736,82.2442861043505,57.4061171986104,28.194252656543963,80.05364181172807,6.968204270794583,149.7610793524403,banana,12.2958,76.6394
22.499667464745706,50.93089279405508,56.83029756770922,29.765434170665728,55.02075834139922,7.091779931278802,41.26218871528249,mothbeans,22.3039,70.8022
26.32539041542864,11.581579320243575,46.55034411937575,29.68214074072809,77.78134680216785,5.886658941610288,183.16717737772885,coconut,11.258753,75.78041
91.60605563038789,24.62032848173669,54.974215031583526,29.577265910179165,73.08569447460211,6.688162268212771,142.77403218598522,jute,27.4728,94.9115
16.867282897464722,22.900765020843856,20.07237672828281,19.81770634014877,80.54780391582747,6.61565935267165,111.56174534272944,orange,14.681887,77.600594
139.688336973982,54.66838074592979,82.6059183899381,21.90556247328509,84.7813664095586,6.741966261194589,69.36718612663478,cotton,21.146633,79.08886
104.89105343025422,78.11901554483828,56.62073999653002,28.58185827631308,80.60500714134346,6.319730619759882,135.22128565982814,banana,10.001,77.48
110.8827420262109,45.23286207346456,48.53318504434339,27.82685144321523,87.40212214844352,5.89103446220514,254.079093803874,rice,27.938,80.7945
27.8207788711706,68.01446235318836,84.5814603105694,16.440542976702176,50.45916177886664,7.014014202266513,56.860324284409664,chickpea,27.8974,78.088
22.93355320985781,135.22064725357194,141.1003793015698,37.55032088582652,39.39053819578247,7.084045124673064,79.3454116588294,pomegranate,19.0941,74.7496
17.80083786248678,63.27950781202049,30.419621768588858,19.20574762796793,35.65136852066509,6.52660124657022,36.32183236998252,lentil,25.344,72.6167
84.44322798807244,29.29948131936375,46.83274845976735,30.449339490105405,78.7709480138922,6.623821134541212,145.66488178796467,jute,21.4858,86.9319
30.062730165801995,56.09448550894146,45.65240959270288,29.26485912984874,67.89173432061631,7.170588440697557,107.62930168400884,pigeonpeas,23.1755,77.091
32.50193055840589,58.61268531704916,36.2331022031988,27.69999142800279,70.64287304215644,6.910777485497296,110.3768042731443,pigeonpeas,26.238947,73.024309
96.38844463015464,36.06359063398602,51.55858304160719,31.898184352466743,71.29010763673654,6.553112139842823,145.30042126826848,jute,22.5958,88.2636
21.324656744864114,137.50848115347262,139.06499315529462,36.86332281659084,39.81976834934764,7.1853501032035565,80.71075070592474,pomegranate,21.5222,70.4579
24.90469567913572,130.51756606319034,215.70652310024235,22.10343266819304,83.01542366543887,6.134901916835836,139.6270744735069,apple,24.176,83.8035
102.5147136747828,80.3256720354722,58.197677223127016,27.764490576374563,79.62417762777561,6.8238779228975845,132.5493890815339,banana,10.5276,76.2144
88.37228909806234,69.82043584144179,43.9649016297488,22.13558176468035,66.99133356616619,6.925293185577725,95.04060827733346,maize,18.6726,78.0941
95.4672940216878,100.61654195780696,68.00527887010118,25.068405143916586,88.4002231433282,6.8340705506125285,69.02688849298409,watermelon,19.8762,75.3433
86.5405924482837,78.30523282684548,68.05715397225862,24.710642479821217,75.02972042421626,6.506261143117875,61.47551117875674,papaya,27.4728,94.9115
112.5514583145834,74.92573431767359,60.81832893931438,27.287344023738097,91.07948170151909,6.486144412379751,39.11711592281156,muskmelon,10.7905,78.7047
112.95934645192948,74.66161331023108,62.60391778762533,27.32050975928327,92.61759541392132,6.245835843309323,34.331103137393804,muskmelon,21.5222,70.4579
143.78663026349494,67.84150471172353,84.29690020409001,24.02002733980403,83.2199593735147,6.88132116434342,73.11520593599366,cotton,20.388794,78.120407
20.55495090859049,42.01305903889861,23.868366089228115,30.359234115730032,53.75035978650822,6.114194736594856,91.89024117256928,mango,20.4625,85.8828
113.15414557205104,23.853196455699468,74.66899640774419,19.35518348844898,74.64918661577161,6.614017498489123,171.34583284812246,coffee,12.427189,75.747643
23.672849685013183,15.24335101629288,42.85927334503597,28.30579966281845,78.65273042509165,6.048602263085541,167.56817385402405,coconut,13.34088,74.742142
20.17361847031048,24.979287075279228,20.61589550083008,20.50416794851398,80.94979395996587,6.580986408362799,113.3124675428932,orange,26.1445,91.7362
113.73831949921323,55.85113614147735,49.17011950506976,29.92892737738589,86.07562658264192,6.592157889383087,200.8769134854974,rice,26.0322,89.9731
22.63586437410843,49.92656642494353,22.0531149454888,34.99041409341419,65.81952990091045,6.740891608296099,106.21262254810534,mango,22.1924,88.1736
78.65038456336227,33.98711239030369,47.9558206178331,29.43515242387361,77.41723376459844,6.469462359628396,142.73005174282943,jute,22.8963,88.2461
19.87225388100876,52.729219902829385,26.844624197707216,31.55304594943899,56.78867886267144,5.855978280493347,94.50319850698249,mango,26.923906,80.709
21.524414270289217,66.9940715818225,29.539725551128395,20.98522686320656,39.64342843380506,7.235561398689075,35.4398194419562,lentil,26.4297,79.954
88.86699908033806,26.479098640839645,47.64731981628117,31.26107077517823,73.56859286950173,6.479460466043001,138.2130886820375,jute,23.400886,88.501384
18.71023517800017,145.79328328374507,228.57473290457096,15.79043571198752,84.78600289013733,6.977237930745236,81.92672425693912,grapes,11.0168,76.9558
109.87806653374383,77.10365897358916,55.03007875411371,28.807116368361463,79.00060000863132,6.852988249765453,151.35454727857598,banana,16.5062,80.648
87.87280858768358,33.74804716656963,54.04327976183124,29.30964869845411,73.42541191331851,6.737071722172988,141.2723892921146,jute,25.536,87.5779
111.60976648392528,26.0533720393617,75.78840878806334,21.71954221653101,76.16155105827126,6.09687075548843,171.11088351304832,coffee,13.315258,75.775402
101.35642423911482,47.47883084905232,45.25915430134109,25.883567789393684,83.19741999397601,6.671785408768141,247.04099392373627,rice,10.78575,79.144828
133.65927968838358,60.69694830366144,93.79428532714714,25.67204177304232,85.82869663408866,6.225466113393822,64.45925963247743,cotton,16.3067,80.4365
110.94117554659884,26.048231849494123,74.78806200617645,22.122413846428383,74.93680886977872,6.516421004150898,167.99555017322774,coffee,11.614,76.0839
110.03954226393594,78.36535331931073,56.2332400856322,29.119831588147687,80.5701767327507,7.229314787106531,119.65904389251888,banana,26.0322,89.9731
91.24406082104238,62.76783192724736,40.64696664299436,27.5051407496728,61.578282335296464,6.783242418536719,88.33131975101378,maize,25.4167,86.1333
84.26005626238573,35.69921083888191,53.876631985591125,29.744865825864327,76.19268177995515,6.651690897709289,150.33956885165168,jute,27.4728,94.9115
115.02972964755637,73.72779378931043,55.2687188140132,27.68666247408421,93.11396945430658,6.603143388357439,31.8538311830629,muskmelon,13.136722,78.129003
97.8181934617291,67.71800077297216,38.76461889304631,26.80063032484614,55.50485793123308,7.037191425093026,71.00477035369833,maize,25.35,74.635
111.45589250370166,25.19038774083726,74.7219338871768,21.29121721455885,73.55768415825796,6.497370385183388,164.15506567205605,coffee,11.0168,76.9558
18.73806752262282,62.995563867797244,30.125655243746408,21.099219115981896,45.88837266775878,7.0096515173022045,50.776319480831184,lentil,25.2127,85.5302
85.68155647781833,26.99253932428411,49.128109255911546,29.425389033543905,74.28694297380355,7.250736771019071,145.5967431532381,jute,21.4858,86.9319
19.19100417391573,43.699966096056855,58.48401760874103,28.6334945574776,55.98088413656632,7.21567225855278,46.38527742981937,mothbeans,29.1492,75.7217
29.02729577028152,64.78936397101114,82.94369925715719,19.870271338312,39.39840028803125,7.548276891961215,57.48960756971405,chickpea,22.718,71.6576
17.110384717055112,139.9010373657134,229.06015162192023,16.79038384607247,85.24042253713674,7.110261268846078,85.99009701421288,grapes,18.5204,73.8567
28.93978749103227,77.38004655788339,22.698258994743707,20.506364326008125,22.341822922647168,6.461522271025872,104.53260663321036,kidneybeans,22.7196,75.8577
26.71763430937343,77.80721815382621,26.42420871177769,18.18011016600781,22.53862208430926,6.528639889965588,95.53251219984784,kidneybeans,21.5222,70.4579
29.675513437024225,131.29795717996296,220.04439177364856,22.28871579048939,82.81251884943948,6.310352279092512,144.33668901139126,apple,31.5326,75.9114
110.04885303290042,21.28404070981354,76.22036345515166,20.297228829092173,71.40493879129441,6.364299220435771,164.29924660815345,coffee,9.879,76.9766
15.509153608062167,137.00400063252053,141.83672353408767,37.64427092220868,39.49862340661284,6.728781378675447,76.55825174770554,pomegranate,27.6094,75.1399
89.9700101975314,30.2194949918864,48.450256618784266,29.6989110299238,72.0900516125417,6.704439543955365,156.88436519874668,jute,22.5958,88.2636
19.74776309114312,145.12517106344782,219.5134773504963,13.612824709452315,85.79690095925969,6.807590424763143,86.77946863380552,grapes,15.8497,74.4977
144.96791254595885,69.8883925657106,73.28686036926223,24.111067473195632,82.10711010508729,7.795322481287583,71.09896221836507,cotton,22.3039,70.8022
35.10065066287784,62.216423874339135,36.91811961873967,26.934933886936378,66.68245670597557,6.96442387010826,112.44298781044976,pigeonpeas,21.5222,70.4579
24.734663814022262,16.6882381411163,44.1023508301204,31.453378149027188,75.22293429009038,7.095499557913882,174.39446500888474,coconut,8.71391,77.75665
81.82822891331773,57.6781255989509,40.74817272853324,27.44322937276169,70.61309230485956,6.635278934282765,117.9780138905216,maize,15.8281,78.0373
20.477687683333347,138.2803156228922,136.91535914119015,36.451989119804175,38.84141773653855,7.078857575544631,69.1424046830036,pomegranate,17.65992,75.906387
89.74910198383435,70.5165094100826,40.38075882887347,25.350704110077714,63.78795929262048,6.735763594069733,105.13002948153432,maize,15.4589,75.0078
111.68420447724732,68.7765912842612,58.698636045261225,29.140631091194965,93.28311290145592,6.37323322259581,37.854704969710994,muskmelon,26.238947,73.024309
108.33375856529716,80.90505379881608,54.61017033257734,27.86927119288204,80.68280890624425,6.600751602894767,159.9067080592427,banana,21.004194,75.563942
142.3194405208059,71.87092399651806,110.24635496934366,23.42466263195692,85.4219728261655,6.375935477453914,81.87223853909525,cotton,11.0168,76.9558
